,NCBI GeneID,Symbol,Description,Taxonomic Name,Common Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
0,3509526,AFUA_4G06890,14-alpha sterol demethylase Cyp51A,Aspergillus fumigatus Af293,,"6944,42929763339","-0,121057294676344","0,0772714361869317","-1,56664998931154","0,117196526372526","0,244375169795899"
1,3513640,AFUA_2G07680,L-ornithine N5-oxygenase SidA,Aspergillus fumigatus Af293,,"1128,36951362542","0,102946107334859","0,226483545924617","0,454541220266496","0,649439330602989","0,772888793470463"
2,3511045,AFUA_5G09360,calcineurin catalytic subunit CnaA,Aspergillus fumigatus Af293,,"557,509038519525","-0,0560453653625289","0,052155242676824","-1,07458737580438","0,282559506339299","0,445103766645201"
3,3508160,AFUA_6G09660,nonribosomal peptide synthase GliP,Aspergillus fumigatus Af293,,"48,869924196545","-0,481035475529708","0,152232131252114","-3,15988137046481","0,00157833388234881","0,0108126334424412"
4,3508187,AFUA_6G09930,"bZIP transcription factor AP-1/Yap1, putative",Aspergillus fumigatus Af293,,"4115,17381223141","-0,0765016903975728","0,121313624517198","-0,630610870807243","0,52829498918145","0,674067053391512"
5,3505356,AFUA_5G03490,nucleoside diphosphate kinase,Aspergillus fumigatus Af293,,"5628,2439936357","-0,17932013925272","0,12862051199807","-1,39417995207024","0,163263270342049","0,306454211271108"
6,3506605,AFUA_7G05620,"APSES transcription factor (MbpA), putative",Aspergillus fumigatus Af293,,"156,883225354777","-0,00580022296836139","0,0873389115729602","-0,0664105249756412","0,947050990984116","0,967752636462066"
7,3509030,AFUA_4G10330,CaaX farnesyltransferase beta subunit Ram1,Aspergillus fumigatus Af293,,"904,451584294289","-0,292233316447093","0,0984866987552064","-2,9672363896921","0,00300489832546626","0,0171009199194796"
8,3509722,AFUA_4G10010,Hsp90 co-chaperone Cdc37,Aspergillus fumigatus Af293,,"6609,21961237281","-0,56004078389511","0,163835491845932","-3,41831173200105","0,000630108933580378","0,00576493886389429"
9,3510437,AFUA_1G12490,sexual development activator VeA,Aspergillus fumigatus Af293,,"952,15161189204","0,189984564715405","0,116971845563211","1,62419053748057","0,104335149767626","0,224913958117872"
10,3511405,AFUA_5G08420,"high osmolarity signaling protein Sho1, putative",Aspergillus fumigatus Af293,,"1222,41860576718","0,416996255221683","0,0960592206554632","4,34103308746725","1,41814364005061e-05","0,000394882997437306"
11,3511985,AFUA_3G08990,"cell surface protein, putative",Aspergillus fumigatus Af293,,"102,459892700005","-0,129502656487039","0,0814176026733957","-1,59059776061615","0,111700128785976","0,236378565270947"
12,3512323,AFUA_3G10000,cAMP-dependent protein kinase regulatory subunit PkaR,Aspergillus fumigatus Af293,,"749,293700772179","0,223836094769602","0,098928574186476","2,26260306094861","0,0236601692768098","0,0769876969805905"
13,3513486,AFUA_2G12200,cAMP-dependent protein kinase catalytic subunit PkaC1,Aspergillus fumigatus Af293,,"686,670534916701","-0,0651969814033629","0,0974595556994755","-0,668964484143588","0,503518133839743","0,653322431919741"
14,3509858,AFUA_1G14660,regulator of secondary metabolism LaeA,Aspergillus fumigatus Af293,,"341,280760834189","0,143342142230917","0,139679148983586","1,02622433823506","0,30478585176366","0,46780530124513"
15,3510755,AFUA_5G09100,MAP kinase MpkC,Aspergillus fumigatus Af293,,"1731,61060540905","-0,694728559595707","0,259272104964415","-2,67953453647109","0,00737245975174629","0,0325762830700204"
16,3513229,AFUA_2G07900,APSES transcription factor StuA,Aspergillus fumigatus Af293,,"1220,8995189134","0,0322212879028871","0,120942895851773","0,266417367270396","0,789917791269864","0,868573359867412"
17,3507334,AFUA_1G04830,transcription factor AbaA,Aspergillus fumigatus Af293,,"19,6800211482629","0,178758174083126","0,166882134614918","1,07116423513884","0,284095589734584","0,446591898226488"
18,3510052,AFUA_1G16590,C2H2 type conidiation transcription factor BrlA,Aspergillus fumigatus Af293,,"80,560439973704","-0,75463444086076","0,19276184057648","-3,91485388707601","9,04589709983471e-05","0,00150770071017109"
19,3503902,AFUA_4G04040,phosphopantetheinyl transferase PptB,Aspergillus fumigatus Af293,,"74,6261326607367","0,0417746403939856","0,0812715888912848","0,514012842173747","0,607243012085131","0,738516433305219"
20,3504130,AFUA_7G02500,"polysaccharide synthase Cps1, putative",Aspergillus fumigatus Af293,,"665,392444014202","0,756602358582846","0,173696211613154","4,35589441793874","1,32524648905102e-05","0,000376867649790918"
21,3504159,AFUA_7G01220,"farnesyl-diphosphate farnesyltransferase, putative",Aspergillus fumigatus Af293,,"625,387629027399","0,449291023273191","0,153070210232399","2,93519570261944","0,00333337379482015","0,0183841182830053"
22,3504251,AFUA_7G02380,"ferulic acid esterase (FaeA), putative",Aspergillus fumigatus Af293,,"51,8002898996928","-0,3034888539871","0,149455393363587","-2,03063166311295","0,0422923732700203","0,117867633383073"
23,3504437,AFUA_8G01410,class V chitinase ChiB1,Aspergillus fumigatus Af293,,"13,8194632178073","0,42692867913689","0,258495160533436","1,65159254144593","0,0986176415175647","0,216100309548646"
24,3504496,AFUA_8G00440,"steroid monooxygenase, putative",Aspergillus fumigatus Af293,,"980,02327887528","0,430882055840831","0,264871583462436","1,62675833401335","0,103788434048756","0,224178450397499"
