,NCBI GeneID,Symbol,Description,Taxonomic Name,Common Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
0,3509526,AFUA_4G06890,14-alpha sterol demethylase Cyp51A,Aspergillus fumigatus Af293,,"8463,17099697295","0,0913644010977093","0,0746035480194357","1,22466562949402","0,220701229163234","0,344068275977609"
1,3513640,AFUA_2G07680,L-ornithine N5-oxygenase SidA,Aspergillus fumigatus Af293,,"1335,84006746676","-0,0690793839827553","0,207678242959067","-0,332626966592599","0,739415885010837","0,821573205567597"
2,3511045,AFUA_5G09360,calcineurin catalytic subunit CnaA,Aspergillus fumigatus Af293,,"688,603273235687","0,0155270928819843","0,048005850311816","0,323441680152106","0,746360768191676","0,82649155712941"
3,3508160,AFUA_6G09660,nonribosomal peptide synthase GliP,Aspergillus fumigatus Af293,,"58,28291540535","0,515742748404939","0,137650447014357","3,74675680022416","0,000179135607096312","0,00155737705082021"
4,3508187,AFUA_6G09930,"bZIP transcription factor AP-1/Yap1, putative",Aspergillus fumigatus Af293,,"4921,48305177471","0,111080266384634","0,112182906130091","0,990171053830802","0,322090518289413","0,450559670883481"
5,3505356,AFUA_5G03490,nucleoside diphosphate kinase,Aspergillus fumigatus Af293,,"6707,90534999398","0,206087686192454","0,119931090595467","1,71838415851313","0,0857265678929384","0,170342957650477"
6,3506605,AFUA_7G05620,"APSES transcription factor (MbpA), putative",Aspergillus fumigatus Af293,,"193,71931180504","-0,0461962235790394","0,0793324768662675","-0,58231162575339","0,560356796054271","0,675758778982309"
7,3509030,AFUA_4G10330,CaaX farnesyltransferase beta subunit Ram1,Aspergillus fumigatus Af293,,"1073,81340669468","0,321829388077064","0,0937720488071946","3,43203963410013","0,000599060002717536","0,00374221960985127"
8,3509722,AFUA_4G10010,Hsp90 co-chaperone Cdc37,Aspergillus fumigatus Af293,,"7664,43576330289","0,604180296484784","0,163815056258994","3,68818538589985","0,000225859071672895","0,00185291235073336"
9,3510437,AFUA_1G12490,sexual development activator VeA,Aspergillus fumigatus Af293,,"1227,10768668204","-0,224941300321682","0,111010592644884","-2,02630483237987","0,042733556369845","0,0998913410025895"
10,3511405,AFUA_5G08420,"high osmolarity signaling protein Sho1, putative",Aspergillus fumigatus Af293,,"1559,07934662862","-0,445102599217423","0,0912430309125708","-4,87820926996519","1,0705331096227e-06","3,72375955007751e-05"
11,3511985,AFUA_3G08990,"cell surface protein, putative",Aspergillus fumigatus Af293,,"124,559401988549","0,130184111784007","0,0727652131905403","1,78909819783131","0,0735990023644186","0,151043302658013"
12,3512323,AFUA_3G10000,cAMP-dependent protein kinase regulatory subunit PkaR,Aspergillus fumigatus Af293,,"963,041406428275","-0,328273306589633","0,0948778737444206","-3,45995640115131","0,000540262855671953","0,0034714731120366"
13,3513486,AFUA_2G12200,cAMP-dependent protein kinase catalytic subunit PkaC1,Aspergillus fumigatus Af293,,"843,059701661034","0,0138303260762195","0,0871435237183502","0,158707445901768","0,873899371556146","0,917828003067525"
14,3509858,AFUA_1G14660,regulator of secondary metabolism LaeA,Aspergillus fumigatus Af293,,"425,616308199412","-0,17313617733543","0,127419607741044","-1,35878755558011","0,174213917829956","0,287913273828706"
15,3510755,AFUA_5G09100,MAP kinase MpkC,Aspergillus fumigatus Af293,,"1982,42884943057","0,744017487615051","0,245687899412097","3,02830334499745","0,00245931084848682","0,0108736751608017"
16,3513229,AFUA_2G07900,APSES transcription factor StuA,Aspergillus fumigatus Af293,,"1503,69978014556","-0,0344663878782146","0,111503232237757","-0,309106625758817","0,757240419210816","0,834860325210532"
17,3507334,AFUA_1G04830,transcription factor AbaA,Aspergillus fumigatus Af293,,"25,0412336560582","-0,143645874832227","0,157625241665135","-0,911312638221953","0,362130669261112","0,49206076825019"
18,3510052,AFUA_1G16590,C2H2 type conidiation transcription factor BrlA,Aspergillus fumigatus Af293,,"95,0971977583912","0,696422360652349","0,178006046890491","3,9123522645317","9,14014540718047e-05","0,000941828204601388"
19,3503902,AFUA_4G04040,phosphopantetheinyl transferase PptB,Aspergillus fumigatus Af293,,"91,8771283424096","-0,00590978664176982","0,0739701606340112","-0,0798941977564468","0,936321404598856","0,961940418851069"
20,3504130,AFUA_7G02500,"polysaccharide synthase Cps1, putative",Aspergillus fumigatus Af293,,"879,371844610542","-0,736464870166901","0,166127697891071","-4,43312511709996","9,28769311853471e-06","0,000179891807542428"
21,3504159,AFUA_7G01220,"farnesyl-diphosphate farnesyltransferase, putative",Aspergillus fumigatus Af293,,"816,789468144529","-0,506750802407382","0,14533613862864","-3,48675014479518","0,000488927906724069","0,00320940644654436"
22,3504251,AFUA_7G02380,"ferulic acid esterase (FaeA), putative",Aspergillus fumigatus Af293,,"62,0942648584659","0,331346573542598","0,139797492513648","2,37018967640103","0,0177789617620558","0,0509750086141277"
23,3504437,AFUA_8G01410,class V chitinase ChiB1,Aspergillus fumigatus Af293,,"18,3676063243077","-0,272169764142022","0,244782702025489","-1,11188315959385","0,266188390290528","0,391547332632263"
24,3504496,AFUA_8G00440,"steroid monooxygenase, putative",Aspergillus fumigatus Af293,,"1209,79617950561","-0,22058465417651","0,244409307493185","-0,902521497396989","0,366779907012757","0,496181111291538"
25,3504830,AFUA_8G04500,mannosyltransferase PMTI,Aspergillus fumigatus Af293,,"1949,15884899587","-0,215764961804494","0,0531552229747755","-4,05914884237968","4,92519135999522e-05","0,000598581425187538"
26,3504957,AFUA_8G04340,cystathionine gamma-lyase,Aspergillus fumigatus Af293,,"496,565329070988","-0,308206623018774","0,0991192606850928","-3,10945239995245","0,00187434483016127","0,00887039336490781"
27,3504960,AFUA_8G07080,elastinolytic metalloproteinase Mep,Aspergillus fumigatus Af293,,"253,884486614263","0,413865818449939","0,274941780918122","1,50528529009998","0,132250745401858","0,23378979655198"
28,3505180,AFUA_6G03440,"fructosyl amino acid oxidase, putative",Aspergillus fumigatus Af293,,"78,9504125009062","-0,294495142759954","0,266661901512235","-1,10437651981733","0,26942984185812","0,394660060716995"
